iso3,year,hiv,tb,ill_def,tb_seq,total,prop.tb,tb.imp,garbage,garbage.imp,totaltb,seq.prop,tb.prop,codqual,min.coverage,max.coverage,min.usability,max.usability,use.ghe,keep.vr,vr.coverage,tb.adj,tb.adj.sd,pop
ARG,2007,1413,650,24592,32,313014,0.00207658443392308,650,0.0785651759985177,0.0785651759985177,682,0.0469208211143695,0.00236459077324199,medium,100,100,66,72,yes,TRUE,100,682,0.134058948726463,39684303
ARG,2008,1381,570,24364,25,298907,0.00190694764592331,570,0.0815103025355713,0.0815103025355713,595,0.0420168067226891,0.00216723791901451,medium,100,100,66,72,yes,TRUE,100,595,0.121345484092846,40080159
ARG,2009,1382,576,25757,36,300617,0.00191605930469667,576,0.0856804505400559,0.0856804505400559,612,0.0588235294117647,0.00222658808120498,medium,100,100,66,72,yes,TRUE,100,612,0.131203505080558,40482786
ARG,2010,1307,504,26422,29,315412,0.00159791003512866,504,0.0837697995003361,0.0837697995003361,533,0.0544090056285178,0.00184435447593342,medium,100,100,66,72,yes,TRUE,100,533,0.111716842809409,40895751
ARG,2011,1285,594,26410,31,315954,0.00188002050931465,594,0.0835881172575755,0.0835881172575755,625,0.0496,0.00215856657364684,medium,100,100,66,72,yes,TRUE,100,625,0.130715696004188,41320497
ARG,2012,1422,553,24962,27,316258,0.00174857236812982,553,0.0789292286677333,0.0789292286677333,580,0.046551724137931,0.00199110183456004,medium,100,100,66,72,yes,TRUE,100,580,0.114537785358726,41755188
ARG,2013,1433,584,25731,29,322639,0.00181007255787428,584,0.0797516729223684,0.0797516729223684,613,0.0473083197389886,0.00206461260727229,medium,100,100,66,72,yes,TRUE,100,613,0.122316988598217,42196034
ARG,2014,1458,562,22974,26,321446,0.00174834964504147,562,0.0714707913615351,0.0714707913615351,588,0.0442176870748299,0.00197003404004396,medium,100,100,66,72,yes,TRUE,100,588,0.105137205694392,42637508
ARG,2015,1518,593,19214,22,328901,0.00180297414723579,593,0.0584187947133028,0.0584187947133028,615,0.0357723577235772,0.00198587606195933,medium,100,100,66,72,yes,TRUE,100,615,0.0898713986595967,43075416
ARG,2016,1462,616,22375,23,348342,0.00176837705473357,616,0.0642328516228304,0.0642328516228304,639,0.0359937402190923,0.00196032113680219,medium,100,100,66,72,yes,TRUE,100,639,0.102677933432103,43508459
ARG,2017,1445,578,20444,15,339748,0.00170126093457504,578,0.0601740113260417,0.0601740113260417,593,0.0252951096121417,0.00185716433242302,medium,100,100,66,72,yes,TRUE,100,593,0.0892616841267742,43937143
