iso3,year,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv
SLB,2019,WPR,52.8499405064935,354,1,201,1,,,,,,,0,355,,,,,0.566197183098592,,,,,,,0.00497512437810945,,,,,,,
SLB,2020,WPR,46.7331898823372,321,1,123,1,,,,,,,0,324,,,,,0.37962962962963,,,,,,,0.00813008130081301,,,,,,,
SLE,2000,AFR,82.0142347046724,3760,,,,,,,,,,,4134,,,,,,,,,,,,,,,,,,,
SLE,2001,AFR,98.2947449858216,4673,,,,,,,,,,,4945,,,,,,,,,,,,,,,,,,,
SLE,2002,AFR,96.5207812685646,4793,,,,,,,,0,,,4793,,,,,,,,,,,,,,,,,,,
SLE,2003,AFR,101.690535454793,5289,,,,,,,,,,,5421,,,,,,,,,,,,,,,,,,,
SLE,2004,AFR,105.079228081734,5710,,,,,,,,,,,5863,,,,,,,,,,,,,,,,,,,
SLE,2005,AFR,119.331256092102,6737,,,,,,,,,,,6930,,,,,,0.109,0.0872,0.1308,,,,,,,0.0111224489795918,,0.109,0.0111224489795918,0.109
SLE,2006,AFR,137.942510515951,8041,,,,2080,1230,174,105,,,,8208,,,,,0.253411306042885,,,,,,,0.0836538461538462,,,,,,,0.109
SLE,2007,AFR,157.238138312463,9418,,,,3621,3621,414,414,,,,9623,0.109,2005,,,0.37628598150265,0.109,0.0872,0.1308,,,,0.114333057166529,,,0.0111224489795918,,0.109,0.0111224489795918,0.109
SLE,2008,AFR,175.851078624475,10786,,,,7949,7949,920,920,,,,11021,0.109,2005,,,0.721259413846294,0.109,0.0872,0.1308,,,,0.115737828657693,,,0.0111224489795918,,0.109,0.0111224489795918,0.109
SLE,2009,AFR,183.715715712524,11524,,,,8625,8625,987,987,127,,,11826,,,,,0.729325215626585,,,,,,,0.114434782608696,0.114434782608696,0.00298768818180237,,,0.114434782608696,0.00298768818180237,0.114434782608696
SLE,2010,AFR,200.4321940958,12859,,,,9718,9718,976,976,190,190,,13195,,,,,0.736491095111785,,,,,,,0.100432187692941,0.100432187692941,0.0026699894343668,,,0.100432187692941,0.0026699894343668,0.100432187692941
SLE,2011,AFR,194.020085817397,12734,,,,10159,10159,902,902,253,253,,12943,,,,,0.784903036390327,,,,,,,0.0887882665616695,0.0887882665616695,0.00254098974969009,,,0.0887882665616695,0.00254098974969009,0.0887882665616695
SLE,2012,AFR,194.768454363192,13074,,,,11655,11655,1343,1343,931,931,,13354,,,,,0.872772203085218,,,,,,,0.115229515229515,0.115229515229515,0.00281229201868981,,,0.115229515229515,0.00281229201868981,0.115229515229515
SLE,2013,AFR,175.874766443642,12072,,,,11190,11190,1417,1417,901,901,,12334,,,,,0.907248256850981,,,,,,,0.126630920464701,0.126630920464701,0.00304800453003635,,,0.126630920464701,0.00304800453003635,0.126630920464701
SLE,2014,AFR,177.807153413927,12477,,,,,11048,,1305,,887,,12721,,,,,0.868485181982549,,,,,,,0.118120926864591,0.118120926864591,0.00290992668368298,,,0.118120926864591,0.00290992668368298,0.118120926864591
SLE,2015,AFR,165.381351046144,11861,1573,11475,1118,,,,,,,,12103,,,,,0.948112038337602,,,,,,,0.137080610021786,0.137080610021786,0.0031793879792066,,,0.137080610021786,0.0031793879792066,0.137080610021786
SLE,2016,AFR,192.581478721207,14114,1914,13646,1522,,,,,,,1,14114,,,,,0.966841434037126,,,,,,,0.140260882309834,0.140260882309834,0.00294111649558671,,,0.140260882309834,0.00294111649558671,0.140260882309834
SLE,2017,AFR,212.795023574377,15935,1970,15836,1911,,,,,,,0,16142,,,,,0.981043241234048,,,,,,,0.124400101035615,0.124400101035615,0.00263020995116122,,,0.124400101035615,0.00263020995116122,0.124400101035615
SLE,2018,AFR,224.100210335773,17144,2168,16756,2167,,,,,,,1,17169,,,,,0.97594501718213,,,,,,,0.129386488422058,0.129386488422058,0.00257797809262472,,,0.129386488422058,0.00257797809262472,0.129386488422058
SLE,2019,AFR,227.742590206557,17794,2294,17416,2292,,,,,,,1,17865,,,,,0.974867058494262,,,,,,,0.131717960496096,0.131717960496096,0.00254954400109366,,,0.131717960496096,0.00254954400109366,0.131717960496096
SLE,2020,AFR,196.891432038546,15706,2144,15281,2141,,,,,,,1,15790,,,,,0.967764407853072,,,,,,,0.140304953864276,0.140304953864276,0.00278754386782116,,,0.140304953864276,0.00278754386782116,0.140304953864276
SLV,2000,AMR,25.2210878865747,1485,,,,,,,,,,,1665,,,,,,,,,,,,,,,,,,,
SLV,2001,AMR,24.5992872280602,1458,,,,,,,,,,,1608,,,,,,,,,,,,,,,,,,,
SLV,2002,AMR,25.9973811412314,1550,,,,,,,,,,,1601,,,,,,,,,,,,,,,,,,,
SLV,2003,AMR,23.0727843745699,1383,,,,1041,870,98,,19,,,1405,,,,,0.740925266903915,,,,,,,0.0941402497598463,0.0941402497598463,0.00803135818243205,,,0.0941402497598463,0.00803135818243205,0.0941402497598463
SLV,2004,AMR,23.3407444900653,1406,,,,1135,,84,,9,,,1466,,,,,0.774215552523875,,,,,,,0.0740088105726872,0.0740088105726872,0.00716326542253778,,,0.0740088105726872,0.00716326542253778,0.0740088105726872
SLV,2005,AMR,29.642485844639,1794,,,,1544,1544,188,188,71,71,,1830,,,,,0.843715846994536,,,,,,,0.121761658031088,0.121761658031088,0.00785423947269369,,,0.121761658031088,0.00785423947269369,0.121761658031088
SLV,2006,AMR,27.042164557493,1644,,,,1631,1631,176,176,63,63,,1679,,,,,0.971411554496724,,,,,,,0.10790925812385,0.10790925812385,0.00779845648512952,,,0.10790925812385,0.00779845648512952,0.10790925812385
SLV,2007,AMR,27.2854871016294,1666,,,,1566,1566,210,206,77,77,,1692,0,,0,,0.925531914893617,,,,,,,0.134099616858238,0.134099616858238,0.00849245284958204,,,0.134099616858238,0.00849245284958204,0.134099616858238
SLV,2008,AMR,28.0180248205778,1718,,,,1655,1655,194,194,92,92,,1746,,,,,0.947880870561283,,,,,,,0.117220543806647,0.117220543806647,0.00790132745798665,,,0.117220543806647,0.00790132745798665,0.117220543806647
SLV,2009,AMR,27.3804508777497,1686,,,,1650,1650,204,204,71,71,,1736,,,,,0.950460829493088,,,,,,,0.123636363636364,0.123636363636364,0.00815826699202174,,,0.123636363636364,0.00815826699202174,0.123636363636364
SLV,2010,AMR,27.4908443360047,1700,,,,1667,1667,180,180,113,113,,1730,,,,,0.963583815028902,,,,,,,0.107978404319136,0.107978404319136,0.00768390215010731,,,0.107978404319136,0.00768390215010731,0.107978404319136
SLV,2011,AMR,30.5286135710314,1896,,,,1878,1878,194,194,149,149,,1917,,,,,0.979655712050078,,,,,,,0.103301384451544,0.103301384451544,0.00712570379194659,,,0.103301384451544,0.00712570379194659,0.103301384451544
SLV,2012,AMR,32.9116010107212,2053,,,,2036,2036,214,214,178,178,,2063,,,,,0.98691226369365,,,,,,,0.105108055009823,0.105108055009823,0.00689521141873902,,,0.105108055009823,0.00689521141873902,0.105108055009823
SLV,2013,AMR,34.7266774293832,2176,,,,2142,2142,203,203,157,157,,2193,,,,,0.976744186046512,,,,,,,0.0947712418300654,0.0947712418300654,0.00639299054770202,,,0.0947712418300654,0.00639299054770202,0.0947712418300654
SLV,2014,AMR,35.0429951816676,2206,,,,,2173,,203,,170,,2220,,,,,0.978828828828829,,,,,,,0.0934192360791532,0.0934192360791532,0.00631051702308187,,,0.0934192360791532,0.00631051702308186,0.0934192360791532
SLV,2015,AMR,38.7660568074508,2452,182,2369,152,,,,,,,,2461,,,,,0.962616822429906,,,,,,,0.0768256648374842,0.0768256648374842,0.00547800265198169,,,0.0768256648374842,0.00547800265198169,0.0768256648374842
SLV,2016,AMR,47.7333952996923,3034,201,2972,193,,,,,,,1,3050,,,,,0.974426229508197,,,,,,,0.0676312247644684,0.0676312247644684,0.00464189499227693,,,0.0676312247644684,0.00464189499227693,0.0676312247644684
SLV,2017,AMR,57.38774012527,3666,169,3595,169,,,,,,,1,3683,,,,,0.976106434971491,,,,,,,0.047009735744089,0.047009735744089,0.00356365339573955,,,0.047009735744089,0.00356365339573955,0.047009735744089
SLV,2018,AMR,56.3019215853624,3615,209,3582,166,,,,,,,1,3624,,,,,0.98841059602649,,,,,,,0.0583472920156337,0.0583472920156337,0.0039707979981699,,,0.0583472920156337,0.0039707979981699,0.0583472920156337
SLV,2019,AMR,46.6255006934168,3009,185,2891,185,,,,,,,1,3025,,,,,0.955702479338843,,,,,,,0.063991698374265,0.063991698374265,0.00455230676244965,,,0.063991698374265,0.00455230676244965,0.063991698374265
SLV,2020,AMR,31.4822189444946,2042,123,2011,108,,,,,,,1,2060,,,,,0.97621359223301,,,,,,,0.061163600198906,0.061163600198906,0.00543211162205238,,,0.061163600198906,0.00543211162205238,0.061163600198906
SMR,2000,EUR,3.64166059723234,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SMR,2001,EUR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
SMR,2002,EUR,3.54924578527063,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SMR,2003,EUR,3.50127796645776,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SMR,2004,EUR,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
SMR,2005,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2006,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2007,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2008,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2009,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2010,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2011,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2012,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2013,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2014,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2015,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,2016,EUR,0,0,0,0,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,
SMR,2017,EUR,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
SMR,2018,EUR,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
SMR,2019,EUR,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
SMR,2020,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,2000,EMR,64.087463721153,5686,,,,,,,,,,,5686,,,,,,,,,,,,,,,,,,,
SOM,2001,EMR,74.5859321483546,6852,,,,,,,,,,,6852,,,,,,,,,,,,,,,,,,,
SOM,2002,EMR,77.7890685887825,7391,,,,,,,,,,,7391,,,,,,,,,,,,,,,,,,,
SOM,2003,EMR,94.5248146486363,9278,,,,230,,12,,,,,9278,,,,,0.0247898253934038,,,,,,,0.0521739130434783,,,,,,,
SOM,2004,EMR,115.959614426138,11747,,,,300,,19,,0,,,11776,,,,,0.0254755434782609,,,,,,,0.0633333333333333,,,,,,,
SOM,2005,EMR,123.520416094565,12904,,,,0,375,,21,,0,,13006,,,,,0,,,,,,,,,,,,,,
SOM,2006,EMR,110.22023236179,11864,,,,0,0,0,,0,,,11904,,,,,0,,,,,,,,,,,,,,
SOM,2007,EMR,100.450157498266,11130,,,,0,0,0,0,0,0,,11130,,,,,0,,,,,,,,,,,,,,
SOM,2008,EMR,109.509468475908,12481,,,,0,0,0,0,0,0,,12481,,,,,0,,,,,,,,,,,,,,
SOM,2009,EMR,94.5152078169667,11075,,,,875,698,107,96,7,7,,11271,,,,,0.0776328630999911,,,,,,,0.122285714285714,,,,,,,
SOM,2010,EMR,84.1837925068371,10139,,,,2741,2741,231,231,61,61,,10469,0,2010,0.08,2010,0.261820613239087,,,,0.031,0.0248,0.0372,0.0842758117475374,,,,0.00316326530612245,0.031,0.00316326530612245,0.031
SOM,2011,EMR,94.1557274162199,11653,,,,4140,4140,206,206,41,41,,12021,,,,,0.344397304716746,,,,,,,0.0497584541062802,,,,,,,0.031
SOM,2012,EMR,94.176495166878,11975,,,,5359,5359,192,192,51,51,,12285,0,2010,0.031,2010,0.436223036223036,,,,0.031,0.0248,0.0372,0.0358275797723456,,,,0.00316326530612245,0.031,0.00316326530612245,0.031
SOM,2013,EMR,99.4663767439436,12994,,,,6973,6973,195,195,62,62,,13306,,,,,0.524049301067188,,,,,,,0.0279650078875663,,,,,,,0.0263043706743162
SOM,2014,EMR,96.1219633732335,12903,,,,,7714,,248,,111,,13130,,,,,0.587509520182787,,,,,,,0.0321493388644024,,,,,,,0.0216087413486324
SOM,2015,EMR,101.339372817855,13982,195,10908,131,,,,,,,,14203,,,0.015,2015,0.768006759135394,,,,0.015,0.012,0.018,0.0178767876787679,0.0178767876787679,0.00113949521364038,,0.00153061224489796,0.0169131120229486,0.000915794072220806,0.0169131120229486
SOM,2016,EMR,99.8897828683735,14170,176,11552,105,,,,,,,1,14381,,,,,0.80328210833739,,,,,,,0.0152354570637119,0.0152354570637119,0.0010478812868316,,,0.0152354570637119,0.0010478812868316,0.0152354570637119
SOM,2017,EMR,112.994814987698,16485,158,14641,94,,,,,,,0,16627,,,,,0.880555722619835,,,,,,,0.0107916125947681,0.0107916125947681,0.000821047836848661,,,0.0107916125947681,0.000821047836848661,0.0107916125947681
SOM,2018,EMR,110.699299883897,16614,179,14951,97,,,,,,,1,16673,,,,,0.896719246686259,,,,,,,0.0119724433148284,0.0119724433148284,0.000859924822766384,,,0.0119724433148284,0.000859924822766384,0.0119724433148284
SOM,2019,EMR,109.551919826489,16918,138,15098,99,,,,,,,0,16965,,,,,0.889949896846449,,,,,,,0.00914028348125579,0.00914028348125579,0.000748273192140305,,,0.00914028348125579,0.000748273192140305,0.00914028348125579
SOM,2020,EMR,108.24113101317,17203,125,16199,95,,,,,,,1,17212,,,,,0.941145712293748,,,,,,,0.00771652571146367,0.00771652571146367,0.000683346588219744,,,0.00771652571146367,0.000683346588219744,0.00771652571146367
SRB,2005,EUR,34.8930118042363,3208,,,,3,,3,15,12,15,,3468,,,,,0.000865051903114187,,,,,,,1,,,,,,,
SRB,2006,EUR,34.3978780467297,3146,,,,5,5,5,5,5,15,,3272,,,,,0.0015281173594132,,,,,,,1,,,,,,,
SRB,2007,EUR,31.7650803647743,2891,,,,9,9,9,9,9,9,,2981,,,,,0.00301912110030191,,,,,,,1,,,,,,,
SRB,2008,EUR,30.032764520941,2721,,,,,5,,5,,5,,2813,,,,,,,,,,,,,,,,,,,
SRB,2009,EUR,28.0494370496824,2531,,,,5,,5,,5,,,2595,,,,,0.00192678227360308,,,,,,,1,,,,,,,
SRB,2010,EUR,25.9474258218372,2333,,,,16,12,12,12,12,12,,2385,,,,,0.00670859538784067,,,,,,,0.75,,,,,,,
SRB,2011,EUR,24.2532124629383,2174,,,,72,67,6,6,6,6,,2216,0.003,2011,0,2011,0.0324909747292419,0.003,0.0029,0.0041,,,,0.0833333333333333,,,0.000306122448979592,,0.003,0.000306122448979592,
SRB,2012,EUR,20.9393256194886,1872,,,,100,39,6,6,6,6,,1917,,,,,0.0521648408972353,,,,,,,0.06,,,,,,,
SRB,2013,EUR,23.6127985404465,2106,,,,132,106,19,19,19,19,,2127,,,,,0.0620592383638928,,,,,,,0.143939393939394,,,,,,,
SRB,2014,EUR,20.4309055543743,1818,,,,,127,,8,,8,,1832,,,,,0.0693231441048035,,,,,,,0.062992125984252,,,,,,,
SRB,2015,EUR,18.576562191435,1649,4,91,4,,,,,,,,1658,,,,,0.0548854041013269,,,,,,,0.043956043956044,,,,,,,
SRB,2016,EUR,16.6253235980318,1472,5,84,5,,,,,,,1,1488,,,,,0.0564516129032258,,,,,,,0.0595238095238095,,,,,,,
SRB,2017,EUR,16.4219921960428,1450,8,71,8,,,,,,,0,1466,,,,,0.048431105047749,,,,,,,0.112676056338028,,,,,,,
SRB,2018,EUR,15.1089302752404,1330,8,56,8,,,,,,,1,1358,,,,,0.0412371134020619,,,,,,,0.142857142857143,,,,,,,
SRB,2019,EUR,12.6079714298352,1106,3,39,3,,,,,,,1,1179,,,,,0.0330788804071247,,,,,,,0.0769230769230769,,,,,,,
SRB,2020,EUR,5.02439521274709,439,,,,,,,,,,,441,,,,,,,,,,,,,,,,,,,
SSD,2011,AFR,73.412917398007,7217,,,,3542,3570,428,475,115,137,,7583,0.147,2011,,,0.46709745483318,0.147,0.018,0.181,,,,0.120835686053077,,,0.0415816326530612,,0.147,0.0415816326530612,0.147
SSD,2012,AFR,83.0857471013427,8403,,,,4584,4584,527,534,149,147,,8924,,,,,0.513670999551771,,,,,,,0.114965095986038,,,,,,,0.146658004591943
SSD,2013,AFR,62.0181689478447,6422,,,,4791,4462,701,669,289,236,,6959,,,,,0.688460985773818,,,,,,,0.146316009183886,0.146316009183886,0.0044501468428455,,,0.146316009183886,0.0044501468428455,0.146316009183886
SSD,2014,AFR,78.968196896943,8335,,,,,5892,,752,,463,,8856,,,,,0.665311653116531,,,,,,,0.127630685675492,0.127630685675492,0.00368553781512588,,,0.127630685675492,0.00368553781512588,0.127630685675492
SSD,2015,AFR,90.1204657819861,9657,878,7598,616,,,,,,,,10250,,,,,0.741268292682927,,,,,,,0.115556725454067,0.115556725454067,0.00327954942328694,,,0.115556725454067,0.00327954942328694,0.115556725454067
SSD,2016,AFR,99.4228489769694,10770,1094,8984,740,,,,,,,1,11364,,,,,0.79056670186554,,,,,,,0.121772039180766,0.121772039180766,0.00317417385992118,,,0.121772039180766,0.00317417385992118,0.121772039180766
SSD,2017,AFR,93.6688817860218,10220,1260,10220,994,,,,,,,1,10409,,,,,0.981842636180229,,,,,,,0.123287671232877,0.123287671232877,0.00327687302578004,,,0.123287671232877,0.00327687302578004,0.123287671232877
SSD,2018,AFR,133.04574630801,14603,1579,13098,1471,,,,,,,1,14964,,,,,0.875300721732157,,,,,,,0.120552756145977,0.120552756145977,0.00271153454151202,,,0.120552756145977,0.00271153454151202,0.120552756145977
SSD,2019,AFR,147.557691052542,16323,1763,15108,1564,,,,,,,1,16323,,,,,0.925565153464437,,,,,,,0.116693142705851,0.116693142705851,0.00252857911400819,,,0.116693142705851,0.00252857911400819,0.116693142705851
SSD,2020,AFR,142.660234136453,15969,1703,14795,1619,,,,,,,1,16507,,,,,0.896286423941358,,,,,,,0.115106454883407,0.115106454883407,0.00254135576049031,,,0.115106454883407,0.00254135576049031,0.115106454883407
STP,2000,AFR,68.1830962154867,97,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,
STP,2001,AFR,67.0074606244819,97,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,
STP,2002,AFR,63.7504238724992,94,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,
STP,2003,AFR,303.84628170606,457,,,,340,,8,,,,,460,,,,,0.739130434782609,,,,,,,0.0235294117647059,0.0235294117647059,0.007801940527901,,,0.0235294117647059,0.007801940527901,0.0235294117647059
STP,2004,AFR,78.7063537492845,121,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,0.0282120743034056
STP,2005,AFR,86.3645600487706,136,,,,152,,5,,0,,,152,,,,,1,,,,,,,0.0328947368421053,0.0328947368421053,0.0167147994205239,,,0.0328947368421053,0.0167147994205239,0.0328947368421053
STP,2006,AFR,94.6337118681808,153,,,,0,153,0,3,0,0,,153,,,,,0,,,,,,,,,,,,,,0.059452028272841
STP,2007,AFR,55.9240395196546,93,,,,93,93,9,9,2,0,,93,,,,,1,,,,0.086,0.0688,0.1032,0.0967741935483871,0.0967741935483871,0.0333058556994781,,0.00877551020408163,0.0860093197035768,0.0084671822279247,0.0860093197035768
STP,2008,AFR,39.7377309755613,68,,,,69,69,6,6,3,3,,71,,,0.086,2007,0.971830985915493,,,,0.086,0.0688,0.1032,0.0869565217391304,0.0869565217391304,0.0380486524944577,,0.00877551020408163,0.0852753475395369,0.00852803343067129,0.0852753475395369
STP,2009,AFR,44.3491758444822,78,,,,79,79,10,10,3,3,,79,,,,,1,,,,,,,0.126582278481013,0.126582278481013,0.0407995950570785,,,0.126582278481013,0.0407995950570785,0.126582278481013
STP,2010,AFR,67.0835828177322,121,,,,112,112,13,13,7,7,,122,,,,,0.918032786885246,,,,,,,0.116071428571429,0.116071428571429,0.0310676495779204,,,0.116071428571429,0.0310676495779204,0.116071428571429
STP,2011,AFR,73.7043480145891,136,,,,146,146,15,14,15,14,,146,,,,,1,,,,,,,0.102739726027397,0.102739726027397,0.0278705351271929,,,0.102739726027397,0.0278705351271929,0.102739726027397
STP,2012,AFR,61.0422837245348,115,,,,126,126,18,18,18,18,,127,,,,,0.992125984251969,,,,,,,0.142857142857143,0.142857142857143,0.0342909355393904,,,0.142857142857143,0.0342909355393904,0.142857142857143
STP,2013,AFR,76.532206001791,147,,,,147,147,30,30,30,30,,162,,,,,0.907407407407407,,,,,,,0.204081632653061,0.204081632653061,0.0347477251167094,,,0.204081632653061,0.0347477251167094,0.204081632653061
STP,2014,AFR,80.7246828490704,158,,,,,158,,28,,28,,158,,,,,1,,,,,,,0.177215189873418,0.177215189873418,0.0318192423313706,,,0.177215189873418,0.0318192423313706,0.177215189873418
STP,2015,AFR,89.2503472239632,178,24,178,24,,,,,,,,207,,,,,0.859903381642512,,,,,,,0.134831460674157,0.134831460674157,0.0269410389057636,,,0.134831460674157,0.0269410389057636,0.134831460674157
STP,2016,AFR,92.5101244458004,188,37,188,37,,,,,,,1,192,,,,,0.979166666666667,,,,,,,0.196808510638298,0.196808510638298,0.0302041337839993,,,0.196808510638298,0.0302041337839993,0.196808510638298
STP,2017,AFR,66.6389809064833,138,21,138,21,,,,,,,1,143,,,,,0.965034965034965,,,,,,,0.152173913043478,0.152173913043478,0.0322514298391237,,,0.152173913043478,0.0322514298391237,0.152173913043478
STP,2018,AFR,70.6054058152318,149,22,149,22,,,,,,,1,152,,,,,0.980263157894737,,,,,,,0.147651006711409,0.147651006711409,0.0306289345310717,,,0.147651006711409,0.0306289345310717,0.147651006711409
STP,2019,AFR,65.1017447267587,140,23,140,23,,,,,,,1,142,,,,,0.985915492957746,,,,,,,0.164285714285714,0.164285714285714,0.032947884841177,,,0.164285714285714,0.032947884841177,0.164285714285714
STP,2020,AFR,41.9782716815492,92,6,89,6,,,,,,,1,92,,,,,0.967391304347826,,,,,,,0.0674157303370787,0.0674157303370787,0.0286363124081677,,,0.0674157303370787,0.0286363124081677,0.0674157303370787
SUR,2000,AMR,18.898212951009,89,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,
SUR,2001,AMR,15.7373251583175,75,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,
SUR,2002,AMR,20.1149663644583,97,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,
SUR,2003,AMR,21.5191274301243,105,,,,67,82,17,,3,2,,111,,,,,0.603603603603604,,,,,,,0.253731343283582,0.253731343283582,0.0446068585297063,,,0.253731343283582,0.0446068585297063,0.253731343283582
SUR,2004,AMR,19.6483552098525,97,,,,67,,17,,0,,,100,,,,,0.67,,,,,,,0.253731343283582,0.253731343283582,0.0465008762960498,,,0.253731343283582,0.0465008762960498,0.253731343283582
SUR,2005,AMR,23.425252422111,117,,,,,87,20,18,,2,,119,,,,,,,,,,,,,,,,,,,0.259605438155756
SUR,2006,AMR,25.5297926743348,129,,,,,,,24,,,,136,,,,,,,,,,,,,,,,,,,0.26547953302793
SUR,2007,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271353627900103
SUR,2008,AMR,20.884820216506,108,,,,101,,28,,9,,,113,,,,,0.893805309734513,,,,,,,0.277227722772277,0.277227722772277,0.044981186348725,,,0.277227722772277,0.044981186348725,0.277227722772277
SUR,2009,AMR,34.0270648980239,178,,,,143,154,44,49,22,25,,188,,,,,0.76063829787234,,,,,,,0.307692307692308,0.307692307692308,0.035830335198511,,,0.307692307692308,0.035830335198511,0.307692307692308
SUR,2010,AMR,36.6642349837279,194,,,,173,173,58,58,22,26,,204,,,,,0.848039215686275,,,,,,,0.335260115606936,0.335260115606936,0.0349862075589751,,,0.335260115606936,0.0349862075589751,0.335260115606936
SUR,2011,AMR,23.356758605097,125,,,,117,118,38,38,21,20,,131,,,,,0.893129770992367,,,,,,,0.324786324786325,0.324786324786325,0.0436100235540903,,,0.324786324786325,0.0436100235540903,0.324786324786325
SUR,2012,AMR,23.6490918194466,128,,,,126,121,36,36,28,25,,133,,,,,0.947368421052632,,,,,,,0.285714285714286,0.285714285714286,0.0416831366910195,,,0.285714285714286,0.0416831366910195,0.285714285714286
SUR,2013,AMR,25.7630711042491,141,,,,137,135,31,31,18,14,,146,,,,,0.938356164383562,,,,,,,0.226277372262774,0.226277372262774,0.0368128948203258,,,0.226277372262774,0.0368128948203258,0.226277372262774
SUR,2014,AMR,26.3881809867734,146,,,,,154,,44,,32,,158,,,,,0.974683544303798,,,,,,,0.285714285714286,0.285714285714286,0.0389032453225762,,,0.285714285714286,0.0389032453225762,0.285714285714286
SUR,2015,AMR,25.7540204887541,144,42,140,26,,,,,,,,150,,,,,0.933333333333333,,,,,,,0.3,0.3,0.0395869366639298,,,0.3,0.0395869366639298,0.3
SUR,2016,AMR,20.1811702600362,114,25,107,14,,,,,,,1,116,,,,,0.922413793103448,,,,,,,0.233644859813084,0.233644859813084,0.0416645102584948,,,0.233644859813084,0.0416645102584948,0.233644859813084
SUR,2017,AMR,22.6117044492472,129,23,126,16,,,,,,,0,137,,,,,0.91970802919708,,,,,,,0.182539682539683,0.182539682539683,0.0359857214216311,,,0.182539682539683,0.0359857214216311,0.182539682539683
SUR,2018,AMR,30.2090151340221,174,25,168,21,,,,,,,1,179,,,,,0.93854748603352,,,,,,,0.148809523809524,0.148809523809524,0.0283769506604965,,,0.148809523809524,0.0283769506604965,0.148809523809524
SUR,2019,AMR,22.8772728914637,133,37,136,33,,,,,,,0,139,,,,,0.97841726618705,,,,,,,0.272058823529412,0.272058823529412,0.040103221410437,,,0.272058823529412,0.040103221410437,0.272058823529412
SUR,2020,AMR,17.5577958318134,103,22,100,17,,,,,,,1,110,,,,,0.909090909090909,,,,,,,0.22,0.22,0.0430751302712315,,,0.22,0.0430751302712315,0.22
SVK,2000,EUR,18.7064507806424,1010,,,,,,,,,,,1028,,,,,,,,,,,,,,,,,,,
SVK,2001,EUR,18.2592761659965,986,,,,,,,,,,,986,,,,,,,,,,,,,,,,,,,
SVK,2002,EUR,18.0551409560225,975,,,,,,,,,,,975,,,,,,,,,,,,,,,,,,,
SVK,2003,EUR,18.111634336103,978,,,,,,,,1,,,983,,,,,,,,,,,,,,,,,,,
SVK,2004,EUR,12.2977219210968,664,,,,700,705,0,,0,,,705,,,,,0.99290780141844,,,,,,,0,0,0.00141330047572059,,,0,0.00141330047572059,0
SVK,2005,EUR,13.1506760003127,710,,,,720,720,1,1,1,1,,760,,,,,0.947368421052632,,,,,,,0.00138888888888889,0.00138888888888889,0.00198635433015466,,,0.00138888888888889,0.00198635433015466,0.00138888888888889
