iso3,year,pop,c.newinc
QAT,1989,461688,191
QAT,1990,476275,184
QAT,1991,487354,195
QAT,1992,495403,
QAT,1993,501479,200
QAT,1994,507044,
QAT,1995,513447,304
QAT,1996,522531,257
QAT,1997,535320,212
QAT,1998,551566,253
QAT,1999,570486,259
QAT,2000,592467,279
QAT,2001,615013,284
QAT,2002,640872,278
QAT,2003,681791,276
QAT,2004,753332,272
QAT,2005,865410,325
QAT,2006,1022704,339
QAT,2007,1218441,399
QAT,2008,1436670,567
QAT,2009,1654944,619
QAT,2010,1856329,580
QAT,2011,2035862,553
QAT,2012,2196078,728
QAT,2013,2336579,
QAT,2014,2459202,465
QAT,2015,2565708,529
QAT,2016,2654379,504
QAT,2017,2724727,601
QAT,2018,2781682,750
QAT,2019,2832071,859
QAT,2020,2881060,861
ROU,1980,22615644,13553
ROU,1981,22737209,13602
ROU,1982,22830547,13588
ROU,1983,22907296,13570
ROU,1984,22983962,12952
ROU,1985,23071258,12677
ROU,1986,23175055,12860
ROU,1987,23288388,13361
ROU,1988,23393739,14137
ROU,1989,23466413,14676
ROU,1990,23489156,16256
ROU,1991,23456646,15482
ROU,1992,23375828,18097
ROU,1993,23256959,20349
ROU,1994,23115814,21422
ROU,1995,22964747,23271
ROU,1996,22805706,24189
ROU,1997,22637600,23903
ROU,1998,22466291,25758
ROU,1999,22298122,26107
ROU,2000,22137423,27470
ROU,2001,21989354,28580
ROU,2002,21853278,29752
ROU,2003,21720403,29673
ROU,2004,21577890,28570
ROU,2005,21417287,26106
ROU,2006,21234312,24295
ROU,2007,21034196,22590
ROU,2008,20829521,21724
ROU,2009,20637995,20643
ROU,2010,20471860,18590
ROU,2011,20336718,17045
ROU,2012,20227467,16107
ROU,2013,20132780,15523
ROU,2014,20035928,14861
ROU,2015,19925182,14225
ROU,2016,19796280,12790
ROU,2017,19653966,12310
ROU,2018,19506110,11586
ROU,2019,19364558,11083
ROU,2020,19237682,7193
RUS,1980,138053143,74270
RUS,1981,138993850,73369
RUS,1982,139954626,72236
RUS,1983,140935774,73280
RUS,1984,141938482,74597
RUS,1985,142957289,64644
RUS,1986,143995348,71764
RUS,1987,145032886,70132
RUS,1988,146013482,67553
RUS,1989,146863927,62987
RUS,1990,147531562,50641
RUS,1991,147995584,50407
RUS,1992,148268576,53148
RUS,1993,148373584,63591
RUS,1994,148349443,70822
RUS,1995,148227471,84980
RUS,1996,148020852,111075
RUS,1997,147730020,119123
RUS,1998,147360613,110935
RUS,1999,146915915,134360
RUS,2000,146404890,140677
RUS,2001,145830726,132477
RUS,2002,145215707,128873
RUS,2003,144610876,129732
RUS,2004,144080649,121426
RUS,2005,143672125,127930
RUS,2006,143403258,124689
RUS,2007,143266207,127338
RUS,2008,143248764,128263
RUS,2009,143326904,132653
RUS,2010,143479273,125310
RUS,2011,143703027,112910
RUS,2012,143993888,105753
RUS,2013,144325456,106053
RUS,2014,144664837,102340
RUS,2015,144985059,99590
RUS,2016,145275374,92407
RUS,2017,145530091,84510
RUS,2018,145734034,78258
RUS,2019,145872260,73328
RUS,2020,145934460,58723
RWA,1980,5153314,1495
RWA,1981,5329250,1386
RWA,1982,5504847,
RWA,1983,5690989,1364
RWA,1984,5902847,1419
RWA,1985,6146884,1327
RWA,1986,6443748,2460
RWA,1987,6779981,3287
RWA,1988,7088194,4145
RWA,1989,7276983,4741
RWA,1990,7288883,6387
RWA,1991,7083928,3200
RWA,1992,6702239,
RWA,1993,6263758,
RWA,1994,5936253,
RWA,1995,5836490,3054
RWA,1996,6013112,3535
RWA,1997,6419898,4710
RWA,1998,6962800,6112
RWA,1999,7501238,6483
RWA,2000,7933688,6093
RWA,2001,8231150,5473
RWA,2002,8427061,6011
RWA,2003,8557160,6812
RWA,2004,8680516,6487
RWA,2005,8840220,7220
RWA,2006,9043342,8117
RWA,2007,9273759,7869
RWA,2008,9524532,7689
RWA,2009,9782770,7415
RWA,2010,10039338,6703
RWA,2011,10293333,6623
RWA,2012,10549668,6091
RWA,2013,10811538,5702
RWA,2014,11083629,5761
RWA,2015,11369066,5534
RWA,2016,11668829,5792
RWA,2017,11980960,5593
RWA,2018,12301969,5822
RWA,2019,12626938,5766
RWA,2020,12952209,5511
SAU,1980,9691471,10956
SAU,1981,10311771,8263
SAU,1982,10988851,8529
SAU,1983,11701132,7551
SAU,1984,12418836,7163
SAU,1985,13118998,3966
SAU,1986,13794167,3696
SAU,1987,14445663,3029
SAU,1988,15070082,2433
SAU,1989,15666289,2583
SAU,1990,16233786,2415
SAU,1991,16772695,2221
SAU,1992,17282686,2016
SAU,1993,17763297,2386
SAU,1994,18214475,2518
SAU,1995,18638790,
SAU,1996,19033843,
SAU,1997,19407138,3138
SAU,1998,19783301,3235
SAU,1999,20194531,3507
SAU,2000,20663840,3452
SAU,2001,21202646,3327
SAU,2002,21805322,3374
SAU,2003,22456645,3317
SAU,2004,23132686,3312
SAU,2005,23816175,3539
SAU,2006,24498313,3774
SAU,2007,25184589,3955
SAU,2008,25888535,4025
SAU,2009,26630303,4043
SAU,2010,27421468,4465
SAU,2011,28267591,3932
SAU,2012,29154906,3690
SAU,2013,30052058,3435
SAU,2014,30916603,3248
SAU,2015,31717676,3309
SAU,2016,32443443,2913
SAU,2017,33101183,2865
SAU,2018,33702757,2963
SAU,2019,34268529,2936
SAU,2020,34813867,2448
SCG,1980,9489052,6232
SCG,1981,9572286,6381
SCG,1982,9653322,6274
SCG,1983,9730640,6443
SCG,1984,9802358,6454
SCG,1985,9867407,6246
SCG,1986,9922703,6126
SCG,1987,9968943,6042
SCG,1988,10013364,5583
SCG,1989,10065975,5045
SCG,1990,10132681,4194
SCG,1991,10218615,4502
SCG,1992,10318326,3771
SCG,1993,10414116,3843
SCG,1994,10481707,3606
SCG,1995,10504564,2798
SCG,1996,10475769,4017
SCG,1997,10402905,4062
SCG,1998,10301770,3028
SCG,1999,10195476,2646
SCG,2000,10101170,2864
SCG,2001,10023939,4556
SCG,2002,9959835,4232
SCG,2003,9906313,4657
SCG,2004,9857780,3661
SDN,1980,19010069,32971
SDN,1981,19673732,47431
SDN,1982,20361564,
SDN,1983,21060767,
SDN,1984,21754434,
SDN,1985,22430930,1509
SDN,1986,23085661,2460
SDN,1987,23723238,800
SDN,1988,24352847,693
SDN,1989,24988235,701
SDN,1990,25640212,212
SDN,1991,26311621,16423
SDN,1992,27001689,19503
SDN,1993,27713549,37516
SDN,1994,28449836,23178
SDN,1995,29212825,14320
SDN,1996,30004309,20230
SDN,1997,30825565,20894
SDN,1998,31677452,22318
SDN,1999,32560396,26875
SDN,2000,33474415,24807
SDN,2001,34418868,23997
SDN,2002,35393011,24554
SDN,2003,36396182,25105
SDN,2004,37427543,26567
SDN,2005,38485445,27562
SDN,2006,39569231,28937
SDN,2007,40675763,29270
SDN,2008,41797776,24281
SDN,2009,42926037,26001
SDN,2010,44053386,26131
SDN,2011,35349676,19348
SDN,2012,36193781,18775
SDN,2013,37072555,19056
SDN,2014,37977657,19266
SDN,2015,38902948,18762
SDN,2016,39847433,20477
SDN,2017,40813398,20438
SDN,2018,41801532,20080
SDN,2019,42813237,19790
SDN,2020,43849269,17360
SEN,1980,5583157,2014
SEN,1981,5740441,2573
SEN,1982,5909734,1612
SEN,1983,6089567,2417
SEN,1984,6277420,
SEN,1985,6471329,1065
SEN,1986,6670665,927
SEN,1987,6875746,6145
SEN,1988,7086624,5611
SEN,1989,7303511,5965
SEN,1990,7526306,4977
SEN,1991,7755503,6781
SEN,1992,7990090,7408
SEN,1993,8226749,6841
SEN,1994,8461066,6913
SEN,1995,8690155,7561
SEN,1996,8912872,8525
SEN,1997,9130876,8322
SEN,1998,9347777,8475
SEN,1999,9568717,7488
SEN,2000,9797731,8508
SEN,2001,10036102,8554
SEN,2002,10283694,8366
SEN,2003,10541470,9380
SEN,2004,10810086,9098
SEN,2005,11090123,9765
SEN,2006,11382272,10133
SEN,2007,11687078,10297
SEN,2008,12004700,11040
SEN,2009,12335092,11139
SEN,2010,12678143,11061
SEN,2011,13033814,11022
SEN,2012,13401990,12265
SEN,2013,13782429,13186
SEN,2014,14174740,13332
SEN,2015,14578450,13300
SEN,2016,14993514,12878
SEN,2017,15419354,13235
SEN,2018,15854324,13250
SEN,2019,16296362,13357
SEN,2020,16743930,12808
SGP,1980,2411690,2710
SGP,1981,2460503,2425
SGP,1982,2517983,2179
SGP,1983,2580915,2065
SGP,1984,2644495,2143
SGP,1985,2705537,1952
SGP,1986,2762442,1760
SGP,1987,2816974,1616
SGP,1988,2873279,1666
SGP,1989,2937277,1617
SGP,1990,3012968,1591
SGP,1991,3101144,1841
SGP,1992,3199642,1778
SGP,1993,3305801,1830
SGP,1994,3415701,1677
SGP,1995,3525964,1889
SGP,1996,3638177,1951
SGP,1997,3752131,1977
SGP,1998,3860721,2120
SGP,1999,3954741,1805
SGP,2000,4028872,1728
SGP,2001,4077150,1536
SGP,2002,4104407,1516
SGP,2003,4129227,1581
SGP,2004,4177202,1426
SGP,2005,4265693,1376
SGP,2006,4402324,1323
SGP,2007,4578629,1366
SGP,2008,4775810,1561
SGP,2009,4966614,1525
SGP,2010,5131170,1560
SGP,2011,5263640,1641
SGP,2012,5369469,2301
SGP,2013,5453732,2164
SGP,2014,5525628,2171
SGP,2015,5592143,2166
SGP,2016,5653625,2454
SGP,2017,5708042,2329
SGP,2018,5757503,2331
SGP,2019,5804343,2090
SGP,2020,5850343,2357
SLB,1980,230550,266
SLB,1981,238423,313
SLB,1982,246451,324
SLB,1983,254566,302
SLB,1984,262691,337
SLB,1985,270787,377
SLB,1986,278834,292
SLB,1987,286871,334
SLB,1988,294976,372
SLB,1989,303272,488
SLB,1990,311869,382
SLB,1991,320781,309
SLB,1992,330004,364
SLB,1993,339501,367
SLB,1994,349273,332
SLB,1995,359276,352
SLB,1996,369517,299
SLB,1997,379998,318
SLB,1998,390702,295
SLB,1999,401592,289
SLB,2000,412665,302
SLB,2001,423949,292
SLB,2002,435434,256
SLB,2003,447016,293
SLB,2004,458549,340
SLB,2005,469918,397
SLB,2006,481086,371
SLB,2007,492133,397
SLB,2008,503366,387
SLB,2009,515182,366
SLB,2010,527861,338
SLB,2011,541522,398
SLB,2012,556066,361
SLB,2013,571329,360
SLB,2014,587079,345
SLB,2015,603133,416
SLB,2016,619438,402
SLB,2017,636030,373
SLB,2018,652856,387
SLB,2019,669821,354
SLB,2020,686878,321
SLE,1980,3388494,750
SLE,1981,3464113,847
SLE,1982,3540164,889
SLE,1983,3619854,293
SLE,1984,3707513,816
SLE,1985,3805304,865
SLE,1986,3916685,358
SLE,1987,4038154,130
SLE,1988,4156636,120
SLE,1989,4254434,
SLE,1990,4319763,632
SLE,1991,4348663,1466
SLE,1992,4347727,1665
SLE,1993,4328965,2691
SLE,1994,4309780,2564
SLE,1995,4303953,1955
SLE,1996,4312660,3241
SLE,1997,4335295,3160
SLE,1998,4381484,3270
SLE,1999,4462374,
SLE,2000,4584570,3760
SLE,2001,4754069,4673
SLE,2002,4965770,4793
SLE,2003,5201074,5289
SLE,2004,5433995,5710
SLE,2005,5645629,6737
SLE,2006,5829240,8041
SLE,2007,5989641,9418
SLE,2008,6133599,10786
SLE,2009,6272735,11524
SLE,2010,6415636,12859
SLE,2011,6563238,12734
SLE,2012,6712586,13074
SLE,2013,6863975,12072
SLE,2014,7017153,12477
SLE,2015,7171909,11861
SLE,2016,7328846,14114
SLE,2017,7488427,15935
SLE,2018,7650149,17144
SLE,2019,7813207,17794
SLE,2020,7976985,15706
SLV,1980,4591135,2255
SLV,1981,4666361,2091
SLV,1982,4737256,2171
SLV,1983,4804936,2053
SLV,1984,4871041,1564
SLV,1985,4936803,1461
SLV,1986,5002339,1659
SLV,1987,5067531,1647
SLV,1988,5133273,2378
SLV,1989,5200608,617
SLV,1990,5270074,2367
SLV,1991,5342190,2304
SLV,1992,5416327,2495
SLV,1993,5490478,3347
SLV,1994,5561916,3901
SLV,1995,5628602,2422
SLV,1996,5689943,1686
SLV,1997,5746288,1662
SLV,1998,5797764,1700
SLV,1999,5844834,1623
SLV,2000,5887930,1485
SLV,2001,5927001,1458
SLV,2002,5962139,1550
SLV,2003,5994075,1383
SLV,2004,6023801,1406
SLV,2005,6052124,1794
SLV,2006,6079395,1644
SLV,2007,6105810,1666
SLV,2008,6131767,1718
SLV,2009,6157678,1686
SLV,2010,6183877,1700
SLV,2011,6210567,1896
SLV,2012,6237922,2053
SLV,2013,6266076,2176
SLV,2014,6295124,2206
SLV,2015,6325121,2452
SLV,2016,6356137,3034
SLV,2017,6388124,3666
SLV,2018,6420740,3615
SLV,2019,6453550,3009
SLV,2020,6486201,2042
SMR,1980,21453,
SMR,1981,21761,
SMR,1982,22043,
SMR,1983,22295,
SMR,1984,22546,
SMR,1985,22794,
SMR,1986,23046,
SMR,1987,23297,
SMR,1988,23548,
SMR,1989,23833,
SMR,1990,24124,1
SMR,1991,24454,1
SMR,1992,24830,
SMR,1993,25208,3
SMR,1994,25588,2
SMR,1995,25925,2
SMR,1996,26253,0
SMR,1997,26563,1
SMR,1998,26851,0
SMR,1999,27141,0
SMR,2000,27460,1
SMR,2001,27818,0
SMR,2002,28175,1
SMR,2003,28561,1
SMR,2004,28942,0
SMR,2005,29324,
SMR,2006,29694,
SMR,2007,30068,
SMR,2008,30434,
SMR,2009,30825,
SMR,2010,31221,
SMR,2011,31655,
SMR,2012,32103,
SMR,2013,32554,
SMR,2014,32941,
SMR,2015,33270,
SMR,2016,33503,0
SMR,2017,33671,0
SMR,2018,33784,0
SMR,2019,33864,0
SMR,2020,33938,
SOM,1980,6281138,
SOM,1981,6511115,
SOM,1982,6608040,
SOM,1983,6618594,2838
SOM,1984,6614713,2719
SOM,1985,6648628,2722
SOM,1986,6736751,3079
SOM,1987,6862267,7322
SOM,1988,7005226,2728
SOM,1989,7133263,1323
SOM,1990,7225089,
SOM,1991,7274026,
SOM,1992,7295380,
SOM,1993,7315864,
SOM,1994,7372592,2023
SOM,1995,7491647,2504
SOM,1996,7682683,3920
SOM,1997,7936122,4450
SOM,1998,8235064,4320
SOM,1999,8553595,4802
SOM,2000,8872250,5686
SOM,2001,9186719,6852
SOM,2002,9501335,7391
SOM,2003,9815412,9278
SOM,2004,10130251,11747
SOM,2005,10446856,12904
SOM,2006,10763904,11864
SOM,2007,11080122,11130
SOM,2008,11397188,12481
SOM,2009,11717691,11075
SOM,2010,12043886,10139
SOM,2011,12376305,11653
SOM,2012,12715487,11975
SOM,2013,13063711,12994
SOM,2014,13423571,12903
SOM,2015,13797204,13982
SOM,2016,14185635,14170
SOM,2017,14589165,16485
SOM,2018,15008225,16614
SOM,2019,15442906,16918
SOM,2020,15893219,17203
SRB,2005,9193818,3208
SRB,2006,9145913,3146
SRB,2007,9101189,2891
SRB,2008,9060105,2721
SRB,2009,9023354,2531
SRB,2010,8991258,2333
SRB,2011,8963761,2174
SRB,2012,8940116,1872
SRB,2013,8918892,2106
SRB,2014,8898284,1818
SRB,2015,8876777,1649
SRB,2016,8853963,1472
SRB,2017,8829623,1450
SRB,2018,8802741,1330
SRB,2019,8772228,1106
SRB,2020,8737370,439
SSD,2011,9830695,7217
SSD,2012,10113648,8403
SSD,2013,10355030,6422
SSD,2014,10554882,8335
SSD,2015,10715657,9657
SSD,2016,10832520,10770
SSD,2017,10910774,10220
SSD,2018,10975924,14603
SSD,2019,11062114,16323
SSD,2020,11193729,15969
STP,1980,95788,131
STP,1981,97767,37
STP,1982,99478,40
STP,1983,101064,59
STP,1984,102826,49
STP,1985,104926,40
STP,1986,107429,8
STP,1987,110259,55
STP,1988,113288,13
STP,1989,116313,
STP,1990,119211,17
STP,1991,121949,120
STP,1992,124574,
STP,1993,127066,97
STP,1994,129426,41
STP,1995,131679,
STP,1996,133799,
STP,1997,135831,
STP,1998,137855,106
STP,1999,139964,96
STP,2000,142264,97
STP,2001,144760,97
STP,2002,147450,94
STP,2003,150405,457
STP,2004,153736,121
STP,2005,157472,136
STP,2006,161676,153
STP,2007,166297,93
STP,2008,171122,68
STP,2009,175877,78
STP,2010,180372,121
STP,2011,184521,136
STP,2012,188394,115
STP,2013,192076,147
STP,2014,195727,158
STP,2015,199439,178
STP,2016,203221,188
STP,2017,207086,138
STP,2018,211032,149
STP,2019,215048,140
STP,2020,219161,92
SUR,1980,359531,78
SUR,1981,360144,81
SUR,1982,360927,56
SUR,1983,362282,78
SUR,1984,364722,76
SUR,1985,368636,50
SUR,1986,374133,60
SUR,1987,381033,77
SUR,1988,388877,77
SUR,1989,397082,70
SUR,1990,405169,82
SUR,1991,413009,47
SUR,1992,420658,58
SUR,1993,428028,45
SUR,1994,435099,53
SUR,1995,441851,
SUR,1996,448207,53
SUR,1997,454165,76
SUR,1998,459838,85
SUR,1999,465380,95
SUR,2000,470944,89
SUR,2001,476574,75
SUR,2002,482228,97
SUR,2003,487938,105
SUR,2004,493680,97
SUR,2005,499461,117
SUR,2006,505292,129
SUR,2007,511181,
SUR,2008,517122,108
SUR,2009,523113,178
SUR,2010,529126,194
SUR,2011,535177,125
SUR,2012,541247,128
SUR,2013,547295,141
SUR,2014,553278,146
SUR,2015,559136,144
SUR,2016,564883,114
SUR,2017,570501,129
SUR,2018,575987,174
SUR,2019,581363,133
SUR,2020,586634,103
SVK,1980,4996730,2465
SVK,1981,5037339,2304
SVK,1982,5073882,2263
SVK,1983,5106983,2252
SVK,1984,5137690,2152
SVK,1985,5166787,1989
SVK,1986,5194302,2022
SVK,1987,5219967,1830
SVK,1988,5244036,1651
SVK,1989,5266805,1501
SVK,1990,5288455,1448
SVK,1991,5309229,1620
SVK,1992,5329029,1733
SVK,1993,5347212,1799
SVK,1994,5362894,1760
SVK,1995,5375470,1540
SVK,1996,5384792,1503
SVK,1997,5391202,1298
SVK,1998,5395253,1282
SVK,1999,5397709,1100
SVK,2000,5399207,1010
SVK,2001,5399995,986
SVK,2002,5400124,975
SVK,2003,5399844,978
SVK,2004,5399374,664
SVK,2005,5398962,710
SVK,2006,5398674,673
SVK,2007,5398693,622
SVK,2008,5399362,584
SVK,2009,5401149,453
SVK,2010,5404293,409
SVK,2011,5408932,378
SVK,2012,5414894,321
SVK,2013,5421721,398
SVK,2014,5428798,320
SVK,2015,5435614,308
SVK,2016,5442001,281
SVK,2017,5447903,228
SVK,2018,5453017,273
SVK,2019,5457012,214
SVK,2020,5459643,153
SVN,1980,1835842,1085
SVN,1981,1857851,939
SVN,1982,1880707,982
SVN,1983,1903548,925
SVN,1984,1925312,896
SVN,1985,1945129,923
SVN,1986,1962870,816
SVN,1987,1978498,792
SVN,1988,1991387,760
SVN,1989,2000832,768
SVN,1990,2006404,722
SVN,1991,2007780,583
SVN,1992,2005352,640
SVN,1993,2000560,646
SVN,1994,1995326,526
SVN,1995,1991126,525
SVN,1996,1988580,563
SVN,1997,1987457,481
SVN,1998,1987384,449
SVN,1999,1987625,423
SVN,2000,1987710,368
SVN,2001,1987457,359
SVN,2002,1987265,338
SVN,2003,1987855,285
SVN,2004,1990226,249
SVN,2005,1994979,269
SVN,2006,2002427,207
SVN,2007,2012128,214
SVN,2008,2023049,208
SVN,2009,2033807,186
SVN,2010,2043336,169
SVN,2011,2051278,181
SVN,2012,2057826,134
SVN,2013,2063120,139
SVN,2014,2067488,142
SVN,2015,2071199,129
SVN,2016,2074205,118
SVN,2017,2076395,112
SVN,2018,2077836,98
SVN,2019,2078654,98
SVN,2020,2078932,75
SWE,1980,8316331,926
SWE,1981,8325493,875
SWE,1982,8329428,784
SWE,1983,8332441,832
SWE,1984,8340444,754
SWE,1985,8357650,702
SWE,1986,8384987,640
SWE,1987,8421056,545
SWE,1988,8464790,536
SWE,1989,8514204,595
SWE,1990,8567375,557
SWE,1991,8625140,521
SWE,1992,8686735,610
SWE,1993,8746770,616
SWE,1994,8798235,537
SWE,1995,8836421,564
SWE,1996,8859180,497
SWE,1997,8868857,456
SWE,1998,8870854,446
SWE,1999,8873105,479
SWE,2000,8881642,417
SWE,2001,8897802,394
SWE,2002,8920703,375
SWE,2003,8951439,396
SWE,2004,8990653,429
SWE,2005,9038627,539
SWE,2006,9096170,490
SWE,2007,9162941,460
SWE,2008,9236433,515
SWE,2009,9313085,572
SWE,2010,9390157,615
SWE,2011,9466705,538
SWE,2012,9542817,593
SWE,2013,9618016,610
SWE,2014,9692137,635
SWE,2015,9764949,782
SWE,2016,9836003,702
SWE,2017,9904895,488
SWE,2018,9971630,477
SWE,2019,10036391,478
SWE,2020,10099270,316
SWZ,1980,587852,
SWZ,1981,608374,143
SWZ,1982,629812,3059
SWZ,1983,652112,1955
SWZ,1984,675240,
SWZ,1985,699077,
SWZ,1986,723599,
SWZ,1987,748634,1098
SWZ,1988,773774,1352
SWZ,1989,798498,1394
SWZ,1990,822423,
SWZ,1991,845267,1531
SWZ,1992,866995,
SWZ,1993,887706,1458
SWZ,1994,907622,
SWZ,1995,926836,2050
SWZ,1996,945506,2364
SWZ,1997,963416,3022
SWZ,1998,979922,3653
SWZ,1999,994105,4167
SWZ,2000,1005432,5877
SWZ,2001,1013608,6118
SWZ,2002,1019054,6748
SWZ,2003,1022796,7749
SWZ,2004,1026287,8071
SWZ,2005,1030575,8705
SWZ,2006,1036095,9018
SWZ,2007,1042651,8888
SWZ,2008,1049948,8685
SWZ,2009,1057462,10038
SWZ,2010,1064841,10101
SWZ,2011,1072029,8337
SWZ,2012,1079285,7165
SWZ,2013,1086843,6641
SWZ,2014,1095022,5583
SWZ,2015,1104038,4266
SWZ,2016,1113994,3567
SWZ,2017,1124808,3367
SWZ,2018,1136274,2987
SWZ,2019,1148133,2876
SWZ,2020,1160164,2143
SXM,2010,34166,3
SXM,2011,35050,2
SXM,2012,36238,1
SXM,2013,37580,2
SXM,2014,38872,0
SXM,2015,39967,2
SXM,2016,40812,0
SXM,2017,41444,5
SXM,2018,41936,7
SXM,2019,42389,5
SXM,2020,42882,1
SYC,1980,66237,16
SYC,1981,67242,0
SYC,1982,68120,16
SYC,1983,68837,16
SYC,1984,69402,10
SYC,1985,69772,10
SYC,1986,69941,24
SYC,1987,69946,14
SYC,1988,69925,10
SYC,1989,70089,6
SYC,1990,70572,41
SYC,1991,71446,
SYC,1992,72661,
SYC,1993,74071,5
SYC,1994,75444,
SYC,1995,76653,8
SYC,1996,77597,15
SYC,1997,78357,18
SYC,1998,79064,11
SYC,1999,79904,21
SYC,2000,80998,20
SYC,2001,82413,19
SYC,2002,84077,29
SYC,2003,85807,10
SYC,2004,87388,18
SYC,2005,88652,14
SYC,2006,89528,
SYC,2007,90082,
SYC,2008,90450,6
SYC,2009,90788,15
SYC,2010,91273,17
SYC,2011,91882,21
SYC,2012,92608,20
SYC,2013,93397,24
SYC,2014,94214,13
SYC,2015,94981,8
SYC,2016,95711,12
SYC,2017,96418,16
SYC,2018,97094,15
SYC,2019,97741,14
SYC,2020,98340,9
SYR,1980,8930776,1689
SYR,1981,9252854,1908
SYR,1982,9590226,1838
SYR,1983,9938852,1867
SYR,1984,10293048,2111
SYR,1985,10648633,2163
SYR,1986,11004273,3942
SYR,1987,11360848,4290
SYR,1988,11719064,4952
SYR,1989,12080439,5504
SYR,1990,12446168,6018
SYR,1991,12815400,5651
SYR,1992,13187669,5437
SYR,1993,13565074,
SYR,1994,13950486,5127
SYR,1995,14345491,4404
SYR,1996,14754148,5200
SYR,1997,15175308,4972
SYR,1998,15599588,5417
SYR,1999,16013992,5447
SYR,2000,16410847,5090
SYR,2001,16766555,4997
SYR,2002,17084628,4766
SYR,2003,17415214,4820
SYR,2004,17827827,4588
SYR,2005,18361178,4310
SYR,2006,19059257,3931
SYR,2007,19878257,4218
SYR,2008,20664037,3724
SYR,2009,21205873,4050
SYR,2010,21362541,3666
SYR,2011,21081814,3620
SYR,2012,20438861,3003
SYR,2013,19578466,2735
SYR,2014,18710711,3481
SYR,2015,17997411,2908
SYR,2016,17465567,3064
SYR,2017,17095669,2745
SYR,2018,16945062,2631
SYR,2019,17070132,2589
SYR,2020,17500657,2639
TCA,1980,7894,2
TCA,1981,8243,0
TCA,1982,8654,2
TCA,1983,9096,5
TCA,1984,9556,0
TCA,1985,9974,4
TCA,1986,10365,2
TCA,1987,10717,12
TCA,1988,11091,
TCA,1989,11550,
TCA,1990,12115,0
TCA,1991,12815,0
TCA,1992,13639,0
TCA,1993,14526,0
TCA,1994,15399,
TCA,1995,16221,
TCA,1996,16930,
TCA,1997,17566,
TCA,1998,18228,
TCA,1999,19069,17
TCA,2000,20171,
TCA,2001,21578,3
TCA,2002,23230,3
TCA,2003,25008,6
TCA,2004,26709,
TCA,2005,28181,
TCA,2006,29394,7
TCA,2007,30383,
TCA,2008,31200,
TCA,2009,31933,
TCA,2010,32658,6
TCA,2011,33371,9
TCA,2012,34067,8
TCA,2013,34733,2
TCA,2014,35371,1
TCA,2015,35979,2
TCA,2016,36558,2
TCA,2017,37116,4
TCA,2018,37667,2
TCA,2019,38194,4
TCA,2020,38718,
TCD,1980,4514427,220
TCD,1981,4612858,286
TCD,1982,4718157,127
TCD,1983,4832316,1977
TCD,1984,4957561,1430
TCD,1985,5095400,1486
TCD,1986,5247281,1285
TCD,1987,5412844,1086
TCD,1988,5589624,2977
TCD,1989,5773930,2572
TCD,1990,5963250,2591
TCD,1991,6157085,2912
TCD,1992,6356741,2684
TCD,1993,6563925,2871
TCD,1994,6781057,3303
TCD,1995,7010159,3186
TCD,1996,7250974,1936
TCD,1997,7503494,2180
TCD,1998,7770053,2784
TCD,1999,8053532,4710
TCD,2000,8355654,
TCD,2001,8678049,
TCD,2002,9019226,5077
TCD,2003,9373913,4679
TCD,2004,9734761,4946
TCD,2005,10096630,6311
TCD,2006,10457122,
TCD,2007,10818031,5879
TCD,2008,11183589,6912
TCD,2009,11560142,8411
TCD,2010,11952134,9452
TCD,2011,12360986,10505
TCD,2012,12784748,10585
TCD,2013,13220433,11237
TCD,2014,13663562,11973
TCD,2015,14110971,11471
TCD,2016,14561658,10777
TCD,2017,15016761,11774
TCD,2018,15477727,13078
TCD,2019,15946882,13634
TCD,2020,16425859,12809
TGO,1980,2720835,208
TGO,1981,2812312,126
TGO,1982,2915618,204
TGO,1983,3026980,174
TGO,1984,3140840,343
TGO,1985,3252997,745
TGO,1986,3363040,596
TGO,1987,3471738,1184
TGO,1988,3577469,1071
TGO,1989,3678567,940
TGO,1990,3774310,1324
TGO,1991,3862998,1243
TGO,1992,3945902,1223
TGO,1993,4029044,1005
TGO,1994,4120615,1137
TGO,1995,4226293,1520
TGO,1996,4348808,1654
TGO,1997,4485945,1623
TGO,1998,4632451,1250
TGO,1999,4780455,1249
TGO,2000,4924406,1409
TGO,2001,5062571,
TGO,2002,5197040,1645
TGO,2003,5330629,1815
TGO,2004,5467770,2217
TGO,2005,5611643,2541
TGO,2006,5762881,2819
TGO,2007,5920360,2436
TGO,2008,6083417,2967
TGO,2009,6250840,2986
TGO,2010,6421674,2791
TGO,2011,6595939,2888
TGO,2012,6773807,2843
TGO,2013,6954721,2600
TGO,2014,7137997,2525
TGO,2015,7323162,2613
TGO,2016,7509952,2755
TGO,2017,7698476,2544
TGO,2018,7889095,2413
TGO,2019,8082359,2576
TGO,2020,8278737,2327
THA,1980,47374463,45704
THA,1981,48326269,49452
THA,1982,49255889,48553
THA,1983,50173922,65413
THA,1984,51094870,69240
THA,1985,52026901,77611
THA,1986,52980105,52152
THA,1987,53945872,51835
THA,1988,54891520,50021
THA,1989,55772169,44553
THA,1990,56558196,46510
THA,1991,57232471,43858
THA,1992,57811025,47697
THA,1993,58337773,49668
THA,1994,58875275,47767
THA,1995,59467272,45428
THA,1996,60130190,39871
THA,1997,60846588,30262
THA,1998,61585103,15850
THA,1999,62298569,29413
THA,2000,62952639,34187
THA,2001,63539190,49656
