country,iso3,g.whoregion,row.rank.new,year.new,source.new,all.areas.covered.new,area.desc.new,surv.quality.new,dst.rlt.new,mdr.new,mdr.new.pcnt,mdr.new.pcnt.lo,mdr.new.pcnt.hi,dr.r.nh.new,dr.r.nh.new.pcnt,dr.r.nh.new.pcnt.lo,dr.r.nh.new.pcnt.hi,xpert.new,xpert.dr.r.new,xpert.dr.r.new.pcnt,xpert.dr.r.new.pcnt.lo,xpert.dr.r.new.pcnt.hi,r.rlt.new,rr.new,rr.new.pcnt,rr.new.pcnt.lo,rr.new.pcnt.hi,dst.rlt.hr.new,dst.rlt.hr.new.pcnt,dst.rlt.hr.new.pcnt.lo,dst.rlt.hr.new.pcnt.hi,dst.rlt.rr.new,dst.rlt.rr.new.pcnt,dst.rlt.rr.new.pcnt.lo,dst.rlt.rr.new.pcnt.hi
Switzerland,CHE,EUR,13,2004,Surveillance,1,,A,340,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,14,2003,Surveillance,1,,A,336,8,,,,0,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,15,2002,Surveillance,1,,A,368,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,16,2001,Surveillance,1,,A,342,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,17,2000,Surveillance,1,,A,330,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,18,1999,Surveillance,1,,A,428,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,EUR,19,1997,Surveillance,1,,A,322,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,AMR,1,2020,Surveillance,1,,A,1510,22,,,,,,,,,,,,,1510,35,,,,51,,,,35,,,
Chile,CHL,AMR,2,2019,Surveillance,1,,A,1723,20,,,,,,,,,,,,,1887,39,,,,63,,,,39,,,
Chile,CHL,AMR,3,2018,Surveillance,1,,N,1651,26,,,,,,,,,,,,,1698,42,,,,67,,,,42,,,
Chile,CHL,AMR,4,2017,Surveillance,1,,A,1577,18,,,,,,,,,,,,,1577,31,,,,40,,,,31,,,
Chile,CHL,AMR,5,2015,Surveillance,1,,A,1289,9,,,,10,,,,7,0,,,,,,,,,,,,,,,,
Chile,CHL,AMR,6,2014,Surveillance,1,,A,1127,14,,,,7,,,,0,0,,,,,,,,,,,,,,,,
Chile,CHL,AMR,7,2001,Survey,1,,A,867,,0.69,0.25,1.51,,0.12,0,0.64,,,,,,,,,,,,,,,,,,
Chile,CHL,AMR,8,1997,Survey,1,,A,732,,0.41,0.08,1.2,,0.27,0.03,0.99,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1,2020,Surveillance,1,,A,153360,7337,,,,,,,,,,,,,248587,9406,,,,18908,,,,9406,,,
China,CHN,WPR,2,2013,Survey,1,,A,6540,,5.36,3.81,6.91,,1.77,1.43,2.1,6540,,7.13,5.56,8.7,,,,,,,,,,,,,
China,CHN,WPR,3,2007,Survey,1,,A,3037,,5.7,4.5,7,,0.9,0.6,1.3,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1001,2005,Survey,0,Heilongjiang Province,A,1574,,7.18,5.91,8.63,,3.43,2.58,4.48,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1002,2005,Survey,0,Shanghai Municipality,A,764,,3.93,2.65,5.61,,0.92,0.37,1.89,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1003,2004,Survey,0,Beijing Municipality,A,1043,,2.3,1.47,3.42,,1.92,1.17,2.96,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1004,2002,Survey,0,Inner Mongolia Autonomous region,A,806,,7.32,5.57,9.44,,2.48,1.52,3.83,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1005,2001,Survey,0,Henan Province,A,1222,,7.77,6.29,9.5,,1.8,1.13,2.73,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1006,1999,Survey,0,Guandong Province,A,461,,2.82,1.51,4.77,,0.65,0.13,1.89,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1007,1999,Survey,0,Hubei Province,A,859,,2.1,1.24,3.31,,1.75,0.98,2.88,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1008,1999,Survey,0,Liaoning Province,A,818,,10.39,8.3,12.85,,0.98,0.42,1.93,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1009,1999,Survey,0,Zhejiang Province,A,802,,4.49,3.14,6.21,,2,1.14,3.24,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1010,1997,Survey,0,Shandong Province,A,1009,,2.87,1.92,4.13,,0.89,0.41,1.69,,,,,,,,,,,,,,,,,,
China,CHN,WPR,1011,1996,Survey,0,Henan Province,A,646,,10.84,8.45,13.69,,3.72,2.38,5.53,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,AFR,1,2017,Survey,1,,A,,,,,,,,,,998,,4.6,2.4,6.8,,,,,,,,,,,,,
Côte d'Ivoire,CIV,AFR,2,2006,Survey,1,,A,320,,2.5,1.09,4.87,,0.63,0.08,2.24,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,AFR,3,1996,Survey,1,,A,320,,5.31,3.12,8.37,,0,0,0.93,,,,,,,,,,,,,,,,,,
Cameroon,CMR,AFR,1,2017,Survey,1,,A,,,,,,,,,,,,,,,1029,,1.6,0.9,2.5,,,,,,,,
Democratic Republic of the Congo,COD,AFR,1,2017,Survey,1,,A,1152,,0.9,0.4,1.8,,,,,,,,,,1487,,1.8,1,3.2,,7.2,4.8,10.7,,1.7,0.9,3.3
Congo,COG,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook Islands,COK,WPR,1,2016,Surveillance,1,,A,2,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cook Islands,COK,WPR,2,2015,Surveillance,1,,A,0,0,,,,0,,,,1,0,,,,,,,,,,,,,,,,
Cook Islands,COK,WPR,3,2013,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cook Islands,COK,WPR,4,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Colombia,COL,AMR,1,2005,Survey,1,,A,925,,2.4,1.6,3.6,,0,0,0.4,,,,,,,,,,,,,,,,,,
Colombia,COL,AMR,2,2000,Survey,1,,A,1087,,1.47,0.84,2.39,,0.18,0.02,0.66,,,,,,,,,,,,,,,,,,
Comoros,COM,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,AMR,1,2019,Surveillance,1,,A,315,1,,,,,,,,,,,,,315,1,,,,8,,,,1,,,
Costa Rica,CRI,AMR,2,2018,Surveillance,1,,N,312,3,,,,,,,,,,,,,312,7,,,,10,,,,7,,,
Costa Rica,CRI,AMR,3,2017,Surveillance,1,,A,289,4,,,,,,,,,,,,,289,4,,,,6,,,,4,,,
Costa Rica,CRI,AMR,4,2006,Survey,1,,A,263,,1.52,0.42,3.85,,0.38,0.01,2.1,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,1,2012,Surveillance,1,,A,269,2,,,,4,,,,0,0,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,2,2011,Surveillance,1,,A,313,3,,,,3,,,,0,0,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,3,2005,Surveillance,1,,A,169,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,4,2004,Surveillance,1,,A,177,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,5,2003,Surveillance,1,,A,193,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,6,2002,Surveillance,1,,A,195,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,7,2000,Surveillance,1,,A,377,1,,,,2,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,8,1999,Surveillance,1,,A,321,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,9,1998,Surveillance,1,,A,284,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,10,1997,Surveillance,1,,A,241,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,11,1996,Surveillance,1,,A,426,4,,,,1,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,AMR,12,1995,Surveillance,1,,A,337,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,1,2017,Surveillance,1,,A,8,0,,,,,,,,,,,,,8,0,,,,0,,,,0,,,
Curaçao,CUW,AMR,2,2016,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,3,2014,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,4,2013,Surveillance,1,,A,2,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,5,2012,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,6,2011,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Curaçao,CUW,AMR,7,2010,Surveillance,1,,A,5,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,AMR,1,2020,Surveillance,1,,N,0,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Cayman Islands,CYM,AMR,2,2018,Surveillance,1,,N,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,
Cayman Islands,CYM,AMR,3,2017,Surveillance,1,,A,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,
Cayman Islands,CYM,AMR,4,2016,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cayman Islands,CYM,AMR,5,2013,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cayman Islands,CYM,AMR,6,2012,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cayman Islands,CYM,AMR,7,2011,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,1,2019,Surveillance,1,,A,47,0,,,,,,,,,,,,,47,0,,,,3,,,,0,,,
Cyprus,CYP,EUR,2,2018,Surveillance,1,,A,33,0,,,,,,,,,,,,,33,0,,,,3,,,,0,,,
Cyprus,CYP,EUR,3,2015,Surveillance,1,,A,34,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,4,2014,Surveillance,1,,A,17,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,5,2013,Surveillance,1,,A,23,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,6,2012,Surveillance,1,,A,40,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,7,2011,Surveillance,1,,A,25,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,8,2010,Surveillance,1,,A,20,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,9,2009,Surveillance,1,,A,27,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,10,2008,Surveillance,1,,A,29,0,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,11,2007,pre-2010 TME data collection,1,,A,28,2,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,12,2006,Surveillance,1,,A,22,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,13,2005,pre-2010 TME data collection,1,,A,16,1,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EUR,14,2004,pre-2010 TME data collection,1,,A,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,1,2019,Surveillance,1,,N,306,8,,,,,,,,,,,,,308,8,,,,21,,,,8,,,
Czechia,CZE,EUR,2,2018,Surveillance,1,,N,278,10,,,,,,,,,,,,,278,10,,,,19,,,,10,,,
Czechia,CZE,EUR,3,2015,Surveillance,1,,A,313,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,4,2014,Surveillance,1,,A,291,3,,,,2,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,5,2013,Surveillance,1,,A,284,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,6,2012,Surveillance,1,,A,371,2,,,,1,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,7,2011,Surveillance,1,,A,392,6,,,,5,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,8,2010,Surveillance,1,,A,389,7,,,,11,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,9,2009,Surveillance,1,,A,413,5,,,,3,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,10,2008,Surveillance,1,,A,483,10,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,11,2007,pre-2010 TME data collection,1,,A,487,8,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,12,2006,pre-2010 TME data collection,1,,A,552,6,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,13,2005,Surveillance,1,,A,562,7,,,,1,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,14,2004,Surveillance,1,,A,480,4,,,,2,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,15,2003,Surveillance,1,,A,610,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,16,2002,Surveillance,1,,A,488,9,,,,2,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,17,2001,Surveillance,1,,A,663,8,,,,3,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,18,2000,Surveillance,1,,A,616,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,19,1999,Surveillance,1,,A,628,2,,,,3,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,20,1995,Survey,1,,A,199,,1.01,0.12,3.58,,0,0,1.49,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,1,2015,Surveillance,1,,A,271,6,,,,0,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,2,2014,Surveillance,1,,A,273,8,,,,2,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,3,2013,Surveillance,1,,A,651,14,,,,3,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,4,2012,Surveillance,1,,A,2361,32,,,,6,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,5,2011,Surveillance,1,,A,2427,30,,,,5,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,6,2010,Surveillance,1,,A,2368,33,,,,6,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,7,2009,Surveillance,1,,A,2533,40,,,,6,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,8,2008,Surveillance,1,,A,2360,16,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,9,2007,pre-2010 TME data collection,1,,A,2998,44,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,10,2006,pre-2010 TME data collection,1,,A,3258,65,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,11,2005,Surveillance,1,,A,3094,57,,,,11,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,12,2004,Surveillance,1,,A,3194,46,,,,9,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,13,2003,Surveillance,1,,A,3041,35,,,,10,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,14,2002,Surveillance,1,,A,3013,43,,,,3,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,15,2001,Surveillance,1,,A,2354,43,,,,6,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,16,2000,Surveillance,1,,A,1561,12,,,,4,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,17,1999,Surveillance,1,,A,1930,16,,,,5,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,18,1998,Survey,1,,A,1515,,0.99,0.55,1.63,,0.66,0.32,1.21,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,19,1997,Surveillance,1,,A,1556,8,,,,5,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,EMR,1,2015,Survey,1,,A,187,,7.5,4.2,12.2,,,,,,,,,,301,,4.7,2.8,7.7,,11.8,7.5,17.3,,11.8,7.5,17.3
Dominica,DMA,AMR,1,2013,Surveillance,1,,A,0,0,,,,0,,,,1,0,,,,,,,,,,,,,,,,
Dominica,DMA,AMR,2,2011,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,1,2019,Surveillance,1,,A,171,3,,,,,,,,,,,,,171,3,,,,6,,,,3,,,
Denmark,DNK,EUR,2,2018,Surveillance,1,,A,160,4,,,,,,,,,,,,,160,4,,,,5,,,,4,,,
Denmark,DNK,EUR,3,2017,Surveillance,1,,A,155,1,,,,,,,,,,,,,155,1,,,,3,,,,1,,,
Denmark,DNK,EUR,4,2015,Surveillance,1,,A,208,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,5,2014,Surveillance,1,,A,197,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,6,2013,Surveillance,1,,A,198,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,7,2012,Surveillance,1,,A,260,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,8,2011,Surveillance,1,,A,257,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,9,2010,Surveillance,1,,A,255,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,10,2009,Surveillance,1,,A,209,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,11,2008,Surveillance,1,,A,253,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,12,2007,pre-2010 TME data collection,1,,A,269,2,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,13,2006,pre-2010 TME data collection,1,,A,286,3,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,14,2005,Surveillance,1,,A,307,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,15,2004,Surveillance,1,,A,267,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,16,2003,Surveillance,1,,A,283,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,17,2002,Surveillance,1,,A,273,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,18,2001,Surveillance,1,,A,356,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,19,2000,Surveillance,1,,A,392,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,20,1999,Surveillance,1,,A,392,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,21,1998,Surveillance,1,,A,412,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,AMR,1,1995,Survey,1,,A,303,,6.6,4.08,10.01,,9.57,6.5,13.46,,,,,,,,,,,,,,,,,,
Algeria,DZA,AFR,1,2002,Survey,1,,A,574,,1.4,0.6,2.7,,0,0,0.58,,,,,,,,,,,,,,,,,,
Algeria,DZA,AFR,2,1988,Survey,1,,A,243,,1.2,0.3,3.6,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,AMR,1,2020,Surveillance,1,,A,612,38,,,,,,,,,,,,,2900,95,,,,109,,,,46,,,
Ecuador,ECU,AMR,2,2002,Survey,1,,A,812,,4.93,3.52,6.71,,2.34,1.41,3.65,,,,,,,,,,,,,,,,,,
Egypt,EGY,EMR,1,2020,Surveillance,1,,A,2815,6,,,,,,,,,,,,,2815,22,,,,8,,,,22,,,
Egypt,EGY,EMR,2,2019,Surveillance,1,,N,1158,7,,,,,,,,,,,,,3360,47,,,,7,,,,47,,,
Egypt,EGY,EMR,3,2018,Surveillance,1,,A,49,6,,,,,,,,,,,,,3506,49,,,,6,,,,49,,,
Egypt,EGY,EMR,4,2011,Survey,1,,A,1047,,3.4,1.9,4.9,,10.6,8.8,12.6,,,,,,,,,,,,,,,,,,
Egypt,EGY,EMR,5,2002,Survey,1,,A,632,,2.22,1.21,3.72,,4.75,3.2,6.78,,,,,,,,,,,,,,,,,,
Eritrea,ERI,AFR,1,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,660,20,,,,0,,,,0,,,
Eritrea,ERI,AFR,2,2019,Surveillance,1,,N,16,6,,,,,,,,,,,,,686,16,,,,6,,,,16,,,
Eritrea,ERI,AFR,3,2018,Survey,1,,A,502,,1,0.3,2.3,,,,,,,,,,502,,2,1,3.6,,4.4,2.8,6.6,,2,1,3.6
Spain,ESP,EUR,1,2015,Surveillance,1,,A,769,30,,,,2,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1001,2005,Surveillance,0,Aragon,A,200,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1002,2005,Surveillance,0,Galicia,A,566,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1003,2002,Surveillance,0,Galicia,A,360,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1004,2001,Surveillance,0,Barcelona,A,133,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1005,2000,Surveillance,0,Barcelona,A,135,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1006,1999,Surveillance,0,Barcelona,A,128,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1007,1998,Surveillance,0,Barcelona,A,315,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,EUR,1008,1996,Surveillance,0,Barcelona,A,218,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,1,2020,Surveillance,1,,A,88,16,,,,,,,,,,,,,91,17,,,,23,,,,16,,,
Estonia,EST,EUR,2,2019,Surveillance,1,,A,102,17,,,,,,,,,,,,,106,18,,,,26,,,,18,,,
Estonia,EST,EUR,3,2018,Surveillance,1,,A,100,22,,,,,,,,,,,,,104,23,,,,31,,,,23,,,
Estonia,EST,EUR,4,2017,Surveillance,1,,A,119,26,,,,,,,,,,,,,123,26,,,,37,,,,26,,,
Estonia,EST,EUR,5,2016,Surveillance,1,,A,132,17,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,6,2015,Surveillance,1,,A,133,18,,,,3,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,7,2014,Surveillance,1,,A,154,30,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,8,2013,Surveillance,1,,A,168,29,,,,2,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,9,2012,Surveillance,1,,A,193,38,,,,2,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,10,2011,Surveillance,1,,A,210,48,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,11,2010,Surveillance,1,,A,199,36,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,12,2009,Surveillance,1,,A,241,54,,,,2,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,13,2008,Surveillance,1,,A,272,42,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,14,2007,pre-2010 TME data collection,1,,A,316,52,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,15,2006,pre-2010 TME data collection,1,,A,279,36,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,16,2005,Surveillance,1,,A,316,42,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,17,2004,Surveillance,1,,A,358,51,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,18,2003,Surveillance,1,,A,361,51,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,19,2002,Surveillance,1,,A,373,63,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,20,2001,Surveillance,1,,A,375,53,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,21,2000,Surveillance,1,,A,410,50,,,,0,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,22,1999,Surveillance,1,,A,428,75,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,23,1998,Surveillance,1,,A,377,53,,,,1,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,24,1994,Survey,1,,A,266,,10.15,6.8,14.42,,0,0,1.12,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,AFR,1,2020,Surveillance,1,,N,106,36,,,,,,,,,,,,,41164,548,,,,39,,,,40,,,
Ethiopia,ETH,AFR,2,2018,Surveillance,1,,A,48,21,,,,,,,,,,,,,36265,257,,,,22,,,,29,,,
Ethiopia,ETH,AFR,3,2018,Survey,1,,A,1723,,1.02,0.49,1.54,,,,,,,,,,2037,,1.08,0.55,1.61,,5.14,3.76,6.52,,1.27,0.65,1.9
Ethiopia,ETH,AFR,4,2005,Survey,1,,A,804,,1.62,0.86,2.76,,1.12,0.51,2.12,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,1,2020,Surveillance,1,,N,100,0,,,,,,,,,,,,,100,0,,,,11,,,,0,,,
Finland,FIN,EUR,2,2019,Surveillance,1,,N,121,2,,,,,,,,,,,,,121,2,,,,11,,,,2,,,
Finland,FIN,EUR,3,2018,Surveillance,1,,N,127,4,,,,,,,,,,,,,127,4,,,,6,,,,4,,,
Finland,FIN,EUR,4,2017,Surveillance,1,,A,134,4,,,,,,,,,,,,,134,4,,,,11,,,,4,,,
Finland,FIN,EUR,5,2016,Surveillance,1,,A,125,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,6,2015,Surveillance,1,,A,157,7,,,,1,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,7,2014,Surveillance,1,,A,150,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,8,2013,Surveillance,1,,A,163,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,9,2012,Surveillance,1,,A,206,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,10,2011,Surveillance,1,,A,238,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,11,2010,Surveillance,1,,A,239,5,,,,1,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,12,2009,Surveillance,1,,A,295,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,13,2008,Surveillance,1,,A,238,1,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,14,2007,pre-2010 TME data collection,1,,A,216,2,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,15,2006,pre-2010 TME data collection,1,,A,250,1,,,,,,,,,,,,,,,,,,,,,,,,,
